SITECODE,SDATE,TRANSECT,BATLOC_ID,FIELDNAME,VALUE
T05,24-Jul-93,T2,21,HAB1,36
T05,24-Jul-93,T2,22,HAB1,36
T05,24-Jul-93,T2,23,HAB1,36
T05,24-Jul-93,T2,24,HAB1,2
T05,24-Jul-93,T2,25,HAB1,19
T05,24-Jul-93,T2,26,HAB1,2
T05,24-Jul-93,T2,27,HAB1,36
T05,24-Jul-93,T2,28,HAB1,36
T05,24-Jul-93,T2,29,HAB1,3
T05,24-Jul-93,T2,30,HAB1,7
T05,24-Jul-93,T2,31,HAB1,42
T05,17-Aug-93,T1,1,HAB1,42
T05,17-Aug-93,T1,2,HAB1,36
T05,17-Aug-93,T1,3,HAB1,13
T05,17-Aug-93,T1,4,HAB1,13
T05,17-Aug-93,T1,5,HAB1,13
T05,17-Aug-93,T2,6,HAB1,36
T05,17-Aug-93,T2,7,HAB1,2
T05,17-Aug-93,T2,7,HAB2,10
T05,17-Aug-93,T2,8,HAB1,10
T05,17-Aug-93,T2,9,HAB1,3
T05,17-Aug-93,T2,10,HAB1,2
T05,17-Aug-93,T2,11,HAB1,19
T05,17-Aug-93,T2,12,HAB1,3
T05,01-Sep-93,T1,1,HAB1,42
T05,01-Sep-93,T1,2,HAB1,42
T05,01-Sep-93,T1,3,HAB1,7
T05,01-Sep-93,T1,3,HAB2,36
T05,01-Sep-93,T1,4,HAB1,10
T05,01-Sep-93,T1,5,HAB1,2
T05,01-Sep-93,T1,5,HAB2,10
T05,01-Sep-93,T1,6,HAB1,2
T05,01-Sep-93,T1,6,HAB2,10
T05,01-Sep-93,T1,7,HAB1,2
T05,01-Sep-93,T1,8,HAB1,2
T05,01-Sep-93,T1,8,HAB2,10
T05,01-Sep-93,T1,9,HAB1,2
T05,01-Sep-93,T1,9,HAB2,36
T05,01-Sep-93,T1,10,HAB1,2
T05,01-Sep-93,T2,11,HAB1,2
T05,01-Sep-93,T2,11,HAB2,10
T05,01-Sep-93,T2,12,HAB1,2
T05,01-Sep-93,T2,12,HAB2,36
T05,01-Sep-93,T2,13,HAB1,10
T05,01-Sep-93,T2,14,HAB1,36
T05,01-Sep-93,T2,15,HAB1,2
T05,01-Sep-93,T2,15,HAB2,36
T05,01-Sep-93,T2,16,HAB1,36
T05,01-Sep-93,T2,17,HAB1,36
T05,01-Sep-93,T2,18,HAB1,36
T05,01-Sep-93,T2,19,HAB1,36
T05,01-Sep-93,T2,20,HAB1,36
T05,01-Sep-93,T2,21,HAB1,6
T05,01-Sep-93,T2,22,HAB1,8
T05,01-Sep-93,T2,22,HAB2,36
T05,01-Sep-93,T2,23,HAB1,6
T05,01-Sep-93,T2,23,HAB2,8
T05,01-Sep-93,T2,24,HAB1,36
T05,01-Sep-93,T2,25,HAB1,8
T05,01-Sep-93,T2,26,HAB1,2
T05,01-Sep-93,T2,27,HAB1,19
T05,01-Sep-93,T2,28,HAB1,2
T05,01-Sep-93,T2,29,HAB1,19
T05,01-Sep-93,T2,30,HAB1,19
T05,01-Sep-93,T2,31,HAB1,36
T05,01-Sep-93,T2,32,HAB1,2
T05,01-Sep-93,T2,32,HAB2,36
T05,01-Sep-93,T2,33,HAB1,36
T05,01-Sep-93,T2,34,HAB1,36
T05,01-Sep-93,T2,35,HAB1,7
T05,01-Sep-93,T2,35,HAB2,36
T05,01-Sep-93,T2,36,HAB1,36
T05,01-Sep-93,T2,37,HAB1,7
T05,01-Sep-93,T2,38,HAB1,7
T05,01-Sep-93,T2,39,HAB1,42
T05,28-Jun-94,T1,1,HAB1,42
T05,28-Jun-94,T1,2,HAB1,42
T05,28-Jun-94,T1,3,HAB1,36
T05,28-Jun-94,T1,4,HAB1,36
T05,28-Jun-94,T1,5,HAB1,36
T05,28-Jun-94,T1,6,HAB1,36
T05,28-Jun-94,T1,7,HAB1,36
T05,28-Jun-94,T1,8,HAB1,36
T05,28-Jun-94,T1,9,HAB1,2
T05,28-Jun-94,T1,9,HAB2,10
T05,28-Jun-94,T1,10,HAB1,2
T05,28-Jun-94,T1,10,HAB2,10
T05,28-Jun-94,T1,11,HAB1,2
T05,28-Jun-94,T1,11,HAB2,10
T05,28-Jun-94,T1,12,HAB1,36
T05,28-Jun-94,T1,12,HAB2,6
T05,28-Jun-94,T1,13,HAB1,36
T05,28-Jun-94,T1,13,HAB2,6
T05,28-Jun-94,T1,14,HAB1,36
T05,28-Jun-94,T1,14,HAB2,6
T05,28-Jun-94,T1,15,HAB1,36
T05,28-Jun-94,T1,15,HAB2,6
T05,28-Jun-94,T1,16,HAB1,36
T05,28-Jun-94,T1,16,HAB2,6
T05,28-Jun-94,T2,17,HAB1,36
T05,28-Jun-94,T2,17,HAB2,6
T05,28-Jun-94,T2,18,HAB1,36
T05,28-Jun-94,T2,18,HAB2,6
T05,28-Jun-94,T2,19,HAB1,10
T05,28-Jun-94,T2,20,HAB1,36
T05,28-Jun-94,T2,20,HAB2,6
T05,28-Jun-94,T2,21,HAB1,10
T05,28-Jun-94,T2,22,HAB1,10
T05,28-Jun-94,T2,23,HAB1,36
T05,28-Jun-94,T2,23,HAB2,6
T05,28-Jun-94,T2,24,HAB1,2
T05,28-Jun-94,T2,24,HAB2,10
T05,28-Jun-94,T2,25,HAB1,36
T05,28-Jun-94,T2,25,HAB2,6
T05,28-Jun-94,T2,26,HAB1,36
T05,28-Jun-94,T2,27,HAB1,36
T05,28-Jun-94,T2,27,HAB2,6
T05,28-Jun-94,T2,28,HAB1,6
T05,28-Jun-94,T2,29,HAB1,6
T05,28-Jun-94,T2,29,HAB2,36
T05,28-Jun-94,T2,30,HAB1,36
T05,28-Jun-94,T2,31,HAB1,19
T05,28-Jun-94,T2,32,HAB1,2
T05,28-Jun-94,T2,32,HAB2,36
T05,28-Jun-94,T2,33,HAB1,7
T05,28-Jun-94,T2,33,HAB2,36
T05,28-Jul-94,T1,1,HAB1,42
T05,28-Jul-94,T1,2,HAB1,42
T05,28-Jul-94,T1,3,HAB1,42
T05,28-Jul-94,T1,4,HAB1,7
T05,28-Jul-94,T1,5,HAB1,1
T05,28-Jul-94,T1,6,HAB1,13
T05,28-Jul-94,T1,7,HAB1,13
T05,28-Jul-94,T1,8,HAB1,13
T05,28-Jul-94,T1,9,HAB1,8
T05,28-Jul-94,T1,10,HAB1,36
T05,28-Jul-94,T1,11,HAB1,2
T05,28-Jul-94,T1,12,HAB1,36
T05,28-Jul-94,T1,13,HAB1,13
T05,28-Jul-94,T2,14,HAB1,36
T05,28-Jul-94,T2,15,HAB1,10
T05,28-Jul-94,T2,16,HAB1,36
T05,28-Jul-94,T2,17,HAB1,10
T05,28-Jul-94,T2,18,HAB1,2
T05,28-Jul-94,T2,18,HAB2,10
T05,28-Jul-94,T2,19,HAB1,10
T05,28-Jul-94,T2,20,HAB1,2
T05,28-Jul-94,T2,20,HAB2,10
T05,28-Jul-94,T2,21,HAB1,36
T05,28-Jul-94,T2,22,HAB1,7
T05,28-Jul-94,T2,22,HAB2,36
T05,28-Jul-94,T2,23,HAB1,42
T05,08-Aug-94,T1,1,HAB1,7
T05,08-Aug-94,T1,2,HAB1,17
T05,08-Aug-94,T1,3,HAB1,36
T05,08-Aug-94,T1,4,HAB1,36
T05,08-Aug-94,T1,5,HAB1,36
T05,08-Aug-94,T1,6,HAB1,36
T05,08-Aug-94,T1,7,HAB1,36
T05,08-Aug-94,T1,8,HAB1,13
T05,08-Aug-94,T1,8,HAB2,36
T05,08-Aug-94,T1,9,HAB1,36
T05,08-Aug-94,T1,10,HAB1,36
T05,08-Aug-94,T1,11,HAB1,36
T05,08-Aug-94,T1,12,HAB1,36
T05,08-Aug-94,T1,13,HAB1,36
T05,08-Aug-94,T1,14,HAB1,36
T05,08-Aug-94,T1,15,HAB1,36
T05,08-Aug-94,T1,16,HAB1,36
T05,08-Aug-94,T1,17,HAB1,36
T05,08-Aug-94,T1,18,HAB1,13
T05,08-Aug-94,T1,19,HAB1,13
T05,08-Aug-94,T1,20,HAB1,36
T05,08-Aug-94,T1,21,HAB1,36
T05,08-Aug-94,T1,21,HAB2,8
T05,08-Aug-94,T1,22,HAB1,36
T05,08-Aug-94,T1,23,HAB1,10
T05,08-Aug-94,T1,24,HAB1,2
T05,08-Aug-94,T1,24,HAB2,10
T05,08-Aug-94,T1,25,HAB1,10
T05,08-Aug-94,T1,26,HAB1,36
T05,08-Aug-94,T1,27,HAB1,36
T05,08-Aug-94,T2,28,HAB1,36
T05,08-Aug-94,T2,29,HAB1,36
T05,08-Aug-94,T2,30,HAB1,10
T05,08-Aug-94,T2,31,HAB1,10
T05,08-Aug-94,T2,32,HAB1,6
T05,08-Aug-94,T2,33,HAB1,6
T05,08-Aug-94,T2,34,HAB1,2
T05,08-Aug-94,T2,35,HAB1,7
T05,08-Aug-94,T2,36,HAB1,7
T05,08-Aug-94,T2,37,HAB1,3
T05,08-Aug-94,T2,37,HAB2,7
T05,08-Aug-94,T2,38,HAB1,7
T05,07-Sep-94,T1,1,HAB1,42
T05,07-Sep-94,T1,2,HAB1,36
T05,07-Sep-94,T1,3,HAB1,36
T05,07-Sep-94,T1,4,HAB1,36
T05,07-Sep-94,T1,5,HAB1,2
T05,07-Sep-94,T1,5,HAB2,10
T05,07-Sep-94,T1,6,HAB1,2
T05,07-Sep-94,T1,6,HAB2,37
T05,07-Sep-94,T1,7,HAB1,10
T05,07-Sep-94,T1,8,HAB1,2
T05,07-Sep-94,T1,8,HAB2,36
T05,07-Sep-94,T1,9,HAB1,10
T05,07-Sep-94,T2,10,HAB1,2
T05,07-Sep-94,T2,10,HAB2,10
T05,07-Sep-94,T2,11,HAB1,10
T05,07-Sep-94,T2,12,HAB1,2
T05,07-Sep-94,T2,12,HAB2,10
T05,07-Sep-94,T2,13,HAB1,2
T05,07-Sep-94,T2,14,HAB1,2
T05,07-Sep-94,T2,14,HAB2,10
T05,07-Sep-94,T2,15,HAB1,2
T05,07-Sep-94,T2,15,HAB2,10
T05,07-Sep-94,T2,16,HAB1,10
T05,07-Sep-94,T2,17,HAB1,2
T05,07-Sep-94,T2,17,HAB2,10
T05,07-Sep-94,T2,18,HAB1,6
T05,07-Sep-94,T2,18,HAB2,8
T05,07-Sep-94,T2,19,HAB1,19
T05,07-Sep-94,T2,20,HAB1,19
T05,07-Sep-94,T2,21,HAB1,19
T05,07-Sep-94,T2,22,HAB1,2
T05,07-Sep-94,T2,22,HAB2,36
T05,07-Sep-94,T2,23,HAB1,7
T05,07-Sep-94,T2,24,HAB1,42
T05,06-Jul-95,T1,1,HAB1,2
T05,06-Jul-95,T1,1,HAB2,7
T05,06-Jul-95,T1,1,HAB3,10
T05,06-Jul-95,T1,2,HAB1,2
T05,06-Jul-95,T1,2,HAB2,7
T05,06-Jul-95,T1,2,HAB3,10
T05,06-Jul-95,T1,3,HAB1,2
T05,06-Jul-95,T1,3,HAB2,7
T05,06-Jul-95,T1,3,HAB3,10
T05,06-Jul-95,T1,4,HAB1,2
T05,06-Jul-95,T1,4,HAB2,7
T05,06-Jul-95,T1,4,HAB3,10
T05,06-Jul-95,T1,5,HAB1,2
T05,06-Jul-95,T1,5,HAB2,7
T05,06-Jul-95,T1,5,HAB3,10
T05,06-Jul-95,T1,6,HAB1,2
T05,06-Jul-95,T1,6,HAB2,10
T05,06-Jul-95,T1,6,HAB3,37
T05,06-Jul-95,T1,7,HAB1,2
T05,06-Jul-95,T1,7,HAB2,7
T05,06-Jul-95,T1,7,HAB3,10
T05,06-Jul-95,T1,8,HAB1,2
T05,06-Jul-95,T1,8,HAB2,7
T05,06-Jul-95,T1,8,HAB3,36
T05,06-Jul-95,T2,9,HAB1,2
T05,06-Jul-95,T2,9,HAB2,7
T05,06-Jul-95,T2,9,HAB3,10
T05,06-Jul-95,T2,10,HAB1,2
T05,06-Jul-95,T2,10,HAB2,7
T05,06-Jul-95,T2,10,HAB3,36
T05,06-Jul-95,T2,11,HAB1,2
T05,06-Jul-95,T2,11,HAB2,7
T05,06-Jul-95,T2,11,HAB3,10
T05,06-Jul-95,T2,12,HAB1,2
T05,06-Jul-95,T2,12,HAB2,7
T05,06-Jul-95,T2,12,HAB3,10
T05,06-Jul-95,T2,13,HAB1,2
T05,06-Jul-95,T2,13,HAB2,7
T05,06-Jul-95,T2,13,HAB3,10
T05,06-Jul-95,T2,14,HAB1,2
T05,06-Jul-95,T2,14,HAB2,7
T05,06-Jul-95,T2,14,HAB3,10
T05,06-Jul-95,T2,15,HAB1,2
T05,06-Jul-95,T2,15,HAB2,6
T05,06-Jul-95,T2,15,HAB3,19
T05,24-Jul-95,T1,1,HAB1,7
T05,24-Jul-95,T1,1,HAB2,13
T05,24-Jul-95,T1,2,HAB1,7
T05,24-Jul-95,T1,2,HAB2,13
T05,24-Jul-95,T1,3,HAB1,7
T05,24-Jul-95,T1,3,HAB2,13
T05,24-Jul-95,T1,4,HAB1,7
T05,24-Jul-95,T1,4,HAB2,13
T05,24-Jul-95,T1,5,HAB1,2
T05,24-Jul-95,T1,5,HAB2,7
T05,24-Jul-95,T1,5,HAB3,10
T05,24-Jul-95,T1,6,HAB1,2
T05,24-Jul-95,T1,6,HAB2,7
T05,24-Jul-95,T1,6,HAB3,10
T05,24-Jul-95,T1,7,HAB1,2
T05,24-Jul-95,T1,7,HAB2,7
T05,24-Jul-95,T1,7,HAB3,10
T05,24-Jul-95,T1,8,HAB1,2
T05,24-Jul-95,T1,8,HAB2,7
T05,24-Jul-95,T1,8,HAB3,36
T05,24-Jul-95,T1,9,HAB1,2
T05,24-Jul-95,T1,9,HAB2,7
T05,24-Jul-95,T1,9,HAB3,10
T05,24-Jul-95,T1,10,HAB1,2
T05,24-Jul-95,T1,10,HAB2,7
T05,24-Jul-95,T1,10,HAB3,36
T05,24-Jul-95,T2,11,HAB1,2
T05,24-Jul-95,T2,11,HAB2,7
T05,24-Jul-95,T2,11,HAB3,10
T05,24-Jul-95,T2,12,HAB1,2
T05,24-Jul-95,T2,12,HAB2,7
T05,24-Jul-95,T2,12,HAB3,36
T05,24-Jul-95,T2,13,HAB1,2
T05,24-Jul-95,T2,13,HAB2,10
T05,24-Jul-95,T2,13,HAB3,36
T05,24-Jul-95,T2,14,HAB1,2
T05,24-Jul-95,T2,14,HAB2,10
T05,24-Jul-95,T2,14,HAB3,36
T05,24-Jul-95,T2,15,HAB1,7
T05,24-Jul-95,T2,15,HAB2,36
T05,24-Jul-95,T2,16,HAB1,3
T05,24-Jul-95,T2,16,HAB2,6
T05,24-Jul-95,T2,16,HAB3,36
T05,24-Jul-95,T2,17,HAB1,3
T05,24-Jul-95,T2,17,HAB2,6
T05,24-Jul-95,T2,17,HAB3,36
T05,24-Jul-95,T2,18,HAB1,3
T05,24-Jul-95,T2,18,HAB2,6
T05,24-Jul-95,T2,18,HAB3,36
T05,24-Jul-95,T2,19,HAB1,3
T05,24-Jul-95,T2,19,HAB2,6
T05,24-Jul-95,T2,19,HAB3,36
T05,24-Jul-95,T2,20,HAB1,2
T05,24-Jul-95,T2,20,HAB2,7
T05,24-Jul-95,T2,20,HAB3,36
T05,16-Aug-95,T1,1,HAB1,7
T05,16-Aug-95,T1,1,HAB2,42
T05,16-Aug-95,T1,2,HAB1,7
T05,16-Aug-95,T1,2,HAB2,42
T05,16-Aug-95,T1,3,HAB1,7
T05,16-Aug-95,T1,3,HAB2,42
T05,16-Aug-95,T1,4,HAB1,7
T05,16-Aug-95,T1,4,HAB2,42
T05,16-Aug-95,T1,5,HAB1,7
T05,16-Aug-95,T1,5,HAB2,42
T05,16-Aug-95,T1,6,HAB1,7
T05,16-Aug-95,T1,6,HAB2,42
T05,16-Aug-95,T1,7,HAB1,7
T05,16-Aug-95,T1,7,HAB2,17
T05,16-Aug-95,T1,8,HAB1,7
T05,16-Aug-95,T1,8,HAB2,17
T05,16-Aug-95,T1,9,HAB1,6
T05,16-Aug-95,T1,9,HAB2,36
T05,16-Aug-95,T1,10,HAB1,6
T05,16-Aug-95,T1,10,HAB2,13
T05,16-Aug-95,T1,11,HAB1,6
T05,16-Aug-95,T1,11,HAB2,13
T05,16-Aug-95,T1,12,HAB1,6
T05,16-Aug-95,T1,12,HAB2,13
T05,16-Aug-95,T1,13,HAB1,2
T05,16-Aug-95,T1,13,HAB2,7
T05,16-Aug-95,T1,13,HAB3,36
T05,16-Aug-95,T1,14,HAB1,2
T05,16-Aug-95,T1,14,HAB2,7
T05,16-Aug-95,T1,14,HAB3,10
T05,16-Aug-95,T1,15,HAB1,2
T05,16-Aug-95,T1,15,HAB2,7
T05,16-Aug-95,T1,15,HAB3,10
T05,16-Aug-95,T1,16,HAB1,2
T05,16-Aug-95,T1,16,HAB2,7
T05,16-Aug-95,T1,16,HAB3,36
T05,16-Aug-95,T2,17,HAB1,2
T05,16-Aug-95,T2,17,HAB2,7
T05,16-Aug-95,T2,17,HAB3,36
T05,16-Aug-95,T2,18,HAB1,2
T05,16-Aug-95,T2,18,HAB2,7
T05,16-Aug-95,T2,18,HAB3,10
T05,16-Aug-95,T2,19,HAB1,2
T05,16-Aug-95,T2,19,HAB2,7
T05,16-Aug-95,T2,19,HAB3,10
T05,16-Aug-95,T2,20,HAB1,2
T05,16-Aug-95,T2,20,HAB2,7
T05,16-Aug-95,T2,20,HAB3,10
T05,16-Aug-95,T2,21,HAB1,2
T05,16-Aug-95,T2,21,HAB2,7
T05,16-Aug-95,T2,21,HAB3,10
T05,16-Aug-95,T2,22,HAB1,2
T05,16-Aug-95,T2,22,HAB2,7
T05,16-Aug-95,T2,22,HAB3,10
T05,16-Aug-95,T2,23,HAB1,2
T05,16-Aug-95,T2,23,HAB2,7
T05,16-Aug-95,T2,23,HAB3,10
T05,16-Aug-95,T2,24,HAB1,6
T05,16-Aug-95,T2,24,HAB2,36
T05,16-Aug-95,T2,25,HAB1,2
T05,16-Aug-95,T2,25,HAB2,6
T05,16-Aug-95,T2,25,HAB3,19
T05,16-Aug-95,T2,26,HAB1,2
T05,16-Aug-95,T2,26,HAB2,6
T05,16-Aug-95,T2,26,HAB3,19
T05,04-Sep-95,T1,1,HAB1,6
T05,04-Sep-95,T1,1,HAB2,36
T05,04-Sep-95,T1,2,HAB1,2
T05,04-Sep-95,T1,2,HAB2,7
T05,04-Sep-95,T1,2,HAB3,10
T05,04-Sep-95,T2,3,HAB1,7
T05,04-Sep-95,T2,3,HAB2,36
T05,04-Sep-95,T2,4,HAB1,2
T05,04-Sep-95,T2,4,HAB2,7
T05,04-Sep-95,T2,4,HAB3,10
T05,04-Sep-95,T2,5,HAB1,2
T05,04-Sep-95,T2,5,HAB2,7
T05,04-Sep-95,T2,5,HAB3,10
T05,04-Sep-95,T2,6,HAB1,2
T05,04-Sep-95,T2,6,HAB2,7
T05,04-Sep-95,T2,6,HAB3,10
T05,04-Sep-95,T2,7,HAB1,2
T05,04-Sep-95,T2,7,HAB2,7
T05,04-Sep-95,T2,7,HAB3,10
T05,04-Sep-95,T2,8,HAB1,2
T05,04-Sep-95,T2,8,HAB2,7
T05,04-Sep-95,T2,8,HAB3,10
T05,04-Sep-95,T2,9,HAB1,2
T05,04-Sep-95,T2,9,HAB2,7
T05,04-Sep-95,T2,9,HAB3,10
T05,04-Sep-95,T2,10,HAB1,2
T05,04-Sep-95,T2,10,HAB2,7
T05,04-Sep-95,T2,10,HAB3,10
T05,04-Sep-95,T2,11,HAB1,2
T05,04-Sep-95,T2,11,HAB2,7
T05,04-Sep-95,T2,11,HAB3,10
T05,04-Sep-95,T2,12,HAB1,6
T05,04-Sep-95,T2,12,HAB2,8
T05,04-Sep-95,T2,12,HAB3,36
T05,04-Sep-95,T2,13,HAB1,2
T05,04-Sep-95,T2,13,HAB2,6
T05,04-Sep-95,T2,13,HAB3,8
T05,04-Sep-95,T2,14,HAB1,2
T05,04-Sep-95,T2,14,HAB2,6
T05,04-Sep-95,T2,14,HAB3,19
T05,04-Sep-95,T2,15,HAB1,2
T05,04-Sep-95,T2,15,HAB2,6
T05,04-Sep-95,T2,15,HAB3,8
T05,04-Sep-95,T2,16,HAB1,3
T05,04-Sep-95,T2,16,HAB2,7
T05,04-Sep-95,T2,16,HAB3,42
T05,04-Sep-95,T2,17,HAB1,3
T05,04-Sep-95,T2,17,HAB2,7
T05,04-Sep-95,T2,17,HAB3,42
T05,04-Sep-95,T2,18,HAB1,3
T05,04-Sep-95,T2,18,HAB2,7
T05,04-Sep-95,T2,18,HAB3,42
T05,02-Jul-96,T1,1,HAB1,7
T05,02-Jul-96,T1,1,HAB2,42
T05,02-Jul-96,T1,2,HAB1,7
T05,02-Jul-96,T1,2,HAB2,42
T05,02-Jul-96,T1,3,HAB1,13
T05,02-Jul-96,T1,3,HAB2,36
T05,02-Jul-96,T1,4,HAB1,13
T05,02-Jul-96,T1,4,HAB2,36
T05,02-Jul-96,T1,5,HAB1,13
T05,02-Jul-96,T1,6,HAB1,13
T05,02-Jul-96,T1,7,HAB1,13
T05,02-Jul-96,T1,8,HAB1,13
T05,02-Jul-96,T1,9,HAB1,36
T05,02-Jul-96,T1,9,HAB2,2
T05,02-Jul-96,T1,9,HAB3,10
T05,02-Jul-96,T1,10,HAB1,36
T05,02-Jul-96,T1,10,HAB2,2
T05,02-Jul-96,T1,10,HAB3,10
T05,02-Jul-96,T1,11,HAB1,36
T05,02-Jul-96,T1,11,HAB2,2
T05,02-Jul-96,T1,11,HAB3,10
T05,02-Jul-96,T1,12,HAB1,13
T05,02-Jul-96,T2,13,HAB1,2
T05,02-Jul-96,T2,13,HAB2,36
T05,02-Jul-96,T2,14,HAB1,2
T05,02-Jul-96,T2,14,HAB2,36
T05,02-Jul-96,T2,15,HAB1,2
T05,02-Jul-96,T2,15,HAB2,36
T05,02-Jul-96,T2,15,HAB3,10
T05,02-Jul-96,T2,16,HAB1,36
T05,02-Jul-96,T2,17,HAB1,36
T05,02-Jul-96,T2,18,HAB1,36
T05,02-Jul-96,T2,19,HAB1,6
T05,02-Jul-96,T2,19,HAB2,8
T05,02-Jul-96,T2,19,HAB3,36
T05,02-Jul-96,T2,20,HAB1,6
T05,02-Jul-96,T2,20,HAB2,8
T05,02-Jul-96,T2,20,HAB3,36
T05,02-Jul-96,T2,21,HAB1,6
T05,02-Jul-96,T2,21,HAB2,8
T05,02-Jul-96,T2,21,HAB3,2
T05,02-Jul-96,T2,22,HAB1,6
T05,02-Jul-96,T2,22,HAB2,8
T05,02-Jul-96,T2,22,HAB3,2
T05,02-Jul-96,T2,23,HAB1,6
T05,02-Jul-96,T2,23,HAB2,8
T05,02-Jul-96,T2,23,HAB3,2
T05,02-Jul-96,T2,24,HAB1,6
T05,02-Jul-96,T2,24,HAB2,8
T05,02-Jul-96,T2,24,HAB3,2
T05,24-Jul-96,T1,1,HAB1,42
T05,24-Jul-96,T1,2,HAB1,7
T05,24-Jul-96,T1,2,HAB2,42
T05,24-Jul-96,T1,3,HAB1,7
T05,24-Jul-96,T1,3,HAB2,42
T05,24-Jul-96,T1,4,HAB1,7
T05,24-Jul-96,T1,4,HAB2,42
T05,24-Jul-96,T1,5,HAB1,13
T05,24-Jul-96,T1,6,HAB1,13
T05,24-Jul-96,T1,6,HAB2,36
T05,24-Jul-96,T1,7,HAB1,13
T05,24-Jul-96,T1,7,HAB2,36
T05,24-Jul-96,T1,8,HAB1,13
T05,24-Jul-96,T1,9,HAB1,13
T05,24-Jul-96,T1,10,HAB1,2
T05,24-Jul-96,T1,10,HAB2,10
T05,24-Jul-96,T1,10,HAB3,36
T05,24-Jul-96,T1,11,HAB1,2
T05,24-Jul-96,T1,11,HAB2,10
T05,24-Jul-96,T1,11,HAB3,36
T05,24-Jul-96,T1,12,HAB1,2
T05,24-Jul-96,T1,12,HAB2,10
T05,24-Jul-96,T1,12,HAB3,36
T05,24-Jul-96,T2,13,HAB1,36
T05,24-Jul-96,T2,14,HAB1,6
T05,24-Jul-96,T2,14,HAB2,8
T05,24-Jul-96,T2,14,HAB3,2
T05,24-Jul-96,T2,15,HAB1,6
T05,24-Jul-96,T2,15,HAB2,8
T05,24-Jul-96,T2,15,HAB3,2
T05,24-Jul-96,T2,16,HAB1,6
T05,24-Jul-96,T2,16,HAB2,8
T05,24-Jul-96,T2,16,HAB3,2
T05,24-Jul-96,T2,17,HAB1,6
T05,24-Jul-96,T2,17,HAB2,8
T05,24-Jul-96,T2,17,HAB3,2
T05,24-Jul-96,T2,18,HAB1,3
T05,24-Jul-96,T2,19,HAB1,3
T05,14-Aug-96,T1,1,HAB1,42
T05,14-Aug-96,T1,2,HAB1,42
T05,14-Aug-96,T1,2,HAB2,7
T05,14-Aug-96,T1,2,HAB3,36
T05,14-Aug-96,T1,3,HAB1,7
T05,14-Aug-96,T1,3,HAB2,17
T05,14-Aug-96,T1,3,HAB3,36
T05,14-Aug-96,T1,4,HAB1,36
T05,14-Aug-96,T1,5,HAB1,13
T05,14-Aug-96,T1,5,HAB2,36
T05,14-Aug-96,T1,6,HAB1,13
T05,14-Aug-96,T1,7,HAB1,2
T05,14-Aug-96,T1,7,HAB2,10
T05,14-Aug-96,T1,7,HAB3,36
T05,14-Aug-96,T1,8,HAB1,2
T05,14-Aug-96,T1,8,HAB2,10
T05,14-Aug-96,T1,8,HAB3,36
T05,14-Aug-96,T2,9,HAB1,2
T05,14-Aug-96,T2,9,HAB2,10
T05,14-Aug-96,T2,9,HAB3,36
T05,14-Aug-96,T2,10,HAB1,2
T05,14-Aug-96,T2,10,HAB2,10
T05,14-Aug-96,T2,10,HAB3,36
T05,14-Aug-96,T2,11,HAB1,2
T05,14-Aug-96,T2,11,HAB2,10
T05,14-Aug-96,T2,11,HAB3,36
T05,14-Aug-96,T2,12,HAB1,2
T05,14-Aug-96,T2,12,HAB2,10
T05,14-Aug-96,T2,12,HAB3,36
T05,14-Aug-96,T2,13,HAB1,2
T05,14-Aug-96,T2,13,HAB2,10
T05,14-Aug-96,T2,13,HAB3,36
T05,14-Aug-96,T2,14,HAB1,2
T05,14-Aug-96,T2,14,HAB2,8
T05,14-Aug-96,T2,14,HAB3,6
T05,14-Aug-96,T2,15,HAB1,2
T05,14-Aug-96,T2,15,HAB2,8
T05,14-Aug-96,T2,15,HAB3,6
T05,14-Aug-96,T2,16,HAB1,2
T05,14-Aug-96,T2,16,HAB2,8
T05,14-Aug-96,T2,16,HAB3,6
T05,14-Aug-96,T2,17,HAB1,2
T05,14-Aug-96,T2,17,HAB2,8
T05,14-Aug-96,T2,17,HAB3,6
T05,14-Aug-96,T2,18,HAB1,7
T05,14-Aug-96,T2,18,HAB2,36
T05,14-Aug-96,T2,19,HAB1,7
T05,14-Aug-96,T2,19,HAB2,3
T05,14-Aug-96,T2,20,HAB1,7
T05,14-Aug-96,T2,20,HAB2,3
T05,14-Aug-96,T2,21,HAB1,7
T05,14-Aug-96,T2,21,HAB2,3
T05,04-Sep-96,T1,1,HAB1,7
T05,04-Sep-96,T1,1,HAB2,42
T05,04-Sep-96,T1,2,HAB1,7
T05,04-Sep-96,T1,2,HAB2,1
T05,04-Sep-96,T1,2,HAB3,17
T05,04-Sep-96,T1,3,HAB1,7
T05,04-Sep-96,T1,3,HAB2,1
T05,04-Sep-96,T1,3,HAB3,17
T05,04-Sep-96,T1,4,HAB1,13
T05,04-Sep-96,T1,4,HAB2,36
T05,04-Sep-96,T1,5,HAB1,13
T05,04-Sep-96,T1,5,HAB2,36
T05,04-Sep-96,T1,6,HAB1,13
T05,04-Sep-96,T1,6,HAB2,36
T05,04-Sep-96,T1,7,HAB1,13
T05,04-Sep-96,T1,7,HAB2,36
T05,04-Sep-96,T1,8,HAB1,13
T05,04-Sep-96,T1,8,HAB2,36
T05,04-Sep-96,T1,9,HAB1,13
T05,04-Sep-96,T1,10,HAB1,13
T05,04-Sep-96,T1,11,HAB1,13
